Batch1_Input8192_Output1, 1248.3662471479724, 0.0003843163009667928, 0.018447182446406057, 8.506892307692308e-05, 4.641235576923077e-05, 4.641235576923077e-05, 3.676e-05, 6.354676923076923e-05, 6.354676923076923e-05, 1.3383606557377049e-05, 4.516939890710383e-05, 4.516939890710383e-05, 4.5055041614123587e-05, 0, 0
Batch2_Input8192_Output1, 1248.3662471479724, 0.0003853255334174023, 0.01849562560403531, 8.54174863387978e-05, 7.182471153846153e-05, 7.182471153846153e-05, 3.691693989071038e-05, 6.37672131147541e-05, 6.380819672131148e-05, 1.377704918032787e-05, 4.518032786885246e-05, 4.518032786885246e-05, 4.5055041614123587e-05, 0, 0
Batch4_Input8192_Output1, 1248.3662471479724, 0.0003856707389659521, 0.0185121954703657, 8.54912568306011e-05, 0.00012264942307692306, 0.00012264942307692306, 3.6978688524590163e-05, 6.381857923497268e-05, 6.386994535519126e-05, 1.5059562841530055e-05, 4.5201092896174866e-05, 4.5201092896174866e-05, 4.5110083228247163e-05, 0, 0
Batch8_Input8192_Output1, 1248.3662471479724, 0.0003862453030685162, 0.01853977454728878, 8.562841530054645e-05, 0.00022429884615384613, 0.00022429884615384613, 3.704699453551912e-05, 6.394371584699454e-05, 6.391857923497267e-05, 1.7130054644808745e-05, 4.5243715846994536e-05, 4.5243715846994536e-05, 4.522016645649433e-05, 0, 0
Batch16_Input8192_Output1, 1248.3662471479724, 0.00038762081042454814, 0.01860579890037831, 8.584699453551912e-05, 0.0004275976923076923, 0.0004275976923076923, 3.717049180327868e-05, 6.417486338797814e-05, 6.411639344262294e-05, 2.1271038251366118e-05, 4.546338797814208e-05, 4.546338797814208e-05, 4.5385291298865075e-05, 0, 0
Batch32_Input8192_Output1, 1248.3662471479724, 0.0003897782328709542, 0.018709355177805802, 8.634754098360656e-05, 0.0008341953846153845, 0.0008341953846153845, 3.745136612021858e-05, 6.464918032786885e-05, 6.443606557377048e-05, 3.0046448087431695e-05, 4.556174863387978e-05, 4.556174863387978e-05, 4.577058259773014e-05, 0, 0
Batch64_Input8192_Output1, 1248.3662471479724, 0.0003936653585540143, 0.018895937210592687, 8.711311475409836e-05, 0.001647390769230769, 0.001647390769230769, 3.786939890710383e-05, 6.557650273224044e-05, 6.510327868852459e-05, 4.7598360655737704e-05, 4.575846994535519e-05, 4.575846994535519e-05, 4.64861235813367e-05, 0, 0
Batch128_Input8192_Output1, 1248.3662471479724, 0.000401779500630517, 0.019285416030264818, 8.873497267759562e-05, 0.0032737815384615383, 0.0032737815384615383, 3.881147540983607e-05, 6.77207650273224e-05, 6.629125683060109e-05, 8.319562841530056e-05, 4.6151912568306016e-05, 4.6151912568306016e-05, 4.7917205548549815e-05, 0, 0
Batch1_Input16384_Output1, 1248.3662471479724, 0.0003843163009667928, 0.018447182446406057, 8.506892307692308e-05, 7.181543269230769e-05, 7.181543269230769e-05, 3.676e-05, 6.354676923076923e-05, 6.354676923076923e-05, 1.4762841530054645e-05, 4.516939890710383e-05, 4.516939890710383e-05, 4.5055041614123587e-05, 0, 0
Batch2_Input16384_Output1, 1248.3662471479724, 0.0003853255334174023, 0.01849562560403531, 8.54174863387978e-05, 0.00012263086538461538, 0.00012263086538461538, 3.691693989071038e-05, 6.37672131147541e-05, 6.380819672131148e-05, 1.555081967213115e-05, 4.518032786885246e-05, 4.518032786885246e-05, 4.5055041614123587e-05, 0, 0
Batch4_Input16384_Output1, 1248.3662471479724, 0.0003856707389659521, 0.0185121954703657, 8.54912568306011e-05, 0.00022426173076923076, 0.00022426173076923076, 3.6978688524590163e-05, 6.381857923497268e-05, 6.386994535519126e-05, 1.8114207650273224e-05, 4.5201092896174866e-05, 4.5201092896174866e-05, 4.5110083228247163e-05, 0, 0
Batch8_Input16384_Output1, 1248.3662471479724, 0.0003862453030685162, 0.01853977454728878, 8.562841530054645e-05, 0.00042752346153846155, 0.0004275234615384616, 3.704699453551912e-05, 6.394371584699454e-05, 6.391857923497267e-05, 2.225245901639344e-05, 4.5243715846994536e-05, 4.5243715846994536e-05, 4.522016645649433e-05, 0, 0
Batch16_Input16384_Output1, 1248.3662471479724, 0.00038762081042454814, 0.01860579890037831, 8.584699453551912e-05, 0.0008340469230769231, 0.000834046923076923, 3.717049180327868e-05, 6.417486338797814e-05, 6.411639344262294e-05, 3.0530054644808746e-05, 4.546338797814208e-05, 4.546338797814208e-05, 4.5385291298865075e-05, 0, 0
