Batch1_Input8192_Output1, 637.3805587002909, 0.017082915634626033, 0.8199799504620495, 0.0022858684321714158, 0.004036725516825109, 0.001600177802927414, 0.004286744721090515, 0.004149205175795978, 0.00016076737588652481, 0.00016076737588652481, 0.0004026592340425532, 0, 0
Batch4_Input8192_Output1, 637.3805587002909, 0.06737966505849825, 3.2342239228079164, 0.008886863995774905, 0.01611090206730044, 0.006315174634072783, 0.0170623337960863, 0.016512620295760283, 0.0005080666666666667, 0.0005080666666666667, 0.0014756369361702128, 0, 0
Batch8_Input8192_Output1, 637.3805587002909, 0.1344419995149148, 6.453215976715911, 0.017688191413912802, 0.032209804134600874, 0.012601837075599856, 0.03409645256274931, 0.03299717378904487, 0.0009711333333333334, 0.0009711333333333334, 0.0029062738723404256, 0, 0
Batch16_Input8192_Output1, 637.3805587002909, 0.268566668427744, 12.891200084531713, 0.03529084625018819, 0.06440760826920175, 0.025175161958653495, 0.06816469009607515, 0.06596628077561122, 0.0018972666666666666, 0.0018972666666666666, 0.005767547744680851, 0, 0
Batch32_Input8192_Output1, 637.3805587002909, 0.5368160034165004, 25.767168163992018, 0.07049615592274291, 0.12880321653840351, 0.050321811724764756, 0.1363011651626957, 0.1319044947487445, 0.003749531914893617, 0.003749531914893617, 0.011490095489361703, 0, 0
Batch64_Input8192_Output1, 637.3805587002909, 1.0733146762310122, 51.51910445908858, 0.1409067752678429, 0.257594433076807, 0.10061511125697946, 0.27257411529593417, 0.26378092269515097, 0.007454063829787234, 0.007454063829787234, 0.022935190978723406, 0, 0
Batch128_Input8192_Output1, 637.3805587002909, 2.1463120218601026, 103.02297704928492, 0.2817280139579937, 0.515176866153614, 0.20120171032135248, 0.5451200155624111, 0.5275337785881357, 0.014863127659574468, 0.014863127659574468, 0.045825381957446815, 0, 0
Batch128_Input8192_Output1, 637.3805587002909, 2.1463120218601026, 103.02297704928492, 0.2817280139579937, 0.515176866153614, 0.20120171032135248, 0.5451200155624111, 0.5275337785881357, 0.014863127659574468, 0.014863127659574468, 0.045825381957446815, 0, 0
Batch1_Input16384_Output1, 637.3805587002909, 0.04024286149408987, 1.9316573517163138, 0.004486200286705896, 0.014455814697449828, 0.0031718434133091856, 0.00854527441275596, 0.00827034354911723, 0.00027653333333333335, 0.00027653333333333335, 0.0007603184680851064, 0, 0
Batch4_Input16384_Output1, 637.3805587002909, 0.16001945417011326, 7.680933800165437, 0.017688191413912802, 0.05778725878979931, 0.012601837075599856, 0.03409645256274931, 0.03299717378904487, 0.0009711333333333334, 0.0009711333333333334, 0.0029062738723404256, 0, 0
Batch8_Input16384_Output1, 637.3805587002909, 0.31972157773814086, 15.346635731430762, 0.03529084625018819, 0.11556251757959862, 0.025175161958653495, 0.06816469009607515, 0.06596628077561122, 0.0018972666666666666, 0.0018972666666666666, 0.005767547744680851, 0, 0
Batch16_Input16384_Output1, 637.3805587002909, 0.6391258220372941, 30.678039457790113, 0.07049615592274291, 0.23111303515919726, 0.050321811724764756, 0.1363011651626957, 0.1319044947487445, 0.003749531914893617, 0.003749531914893617, 0.011490095489361703, 0, 0
Batch32_Input16384_Output1, 637.3805587002909, 1.2779343134725998, 61.340847046684786, 0.1409067752678429, 0.4622140703183945, 0.10061511125697946, 0.27257411529593417, 0.26378092269515097, 0.007454063829787234, 0.007454063829787234, 0.022935190978723406, 0, 0
Batch128_Input16384_Output1, 637.3805587002909, 5.110786569885824, 245.31775535451953, 0.5633704913383215, 1.848820281273578, 0.40237490845012713, 1.0902118160973584, 1.0550394903718294, 0.029681909219858155, 0.029681909219858155, 0.09160576391489363, 0, 0
Batch64_Input16384_Output1, 637.3805587002909, 2.555551296343278, 122.66646222447733, 0.2817280139579937, 0.924416140636789, 0.20120171032135248, 0.5451200155624111, 0.5275337785881357, 0.014863127659574468, 0.014863127659574468, 0.045825381957446815, 0, 0
Batch128_Input16384_Output1, 637.3805587002909, 5.110786569885824, 245.31775535451953, 0.5633704913383215, 1.848820281273578, 0.40237490845012713, 1.0902118160973584, 1.0550394903718294, 0.029681909219858155, 0.029681909219858155, 0.09160576391489363, 0, 0
Batch1_Input32768_Output1, 637.3805587002909, 0.10326663653880609, 4.956798553862693, 0.008886863995774905, 0.05199787354760827, 0.006315174634072783, 0.0170623337960863, 0.016512620295760283, 0.0005080666666666667, 0.0005080666666666667, 0.0014756369361702128, 0, 0
Batch4_Input32768_Output1, 637.3805587002909, 0.41211455434897537, 19.781498608750816, 0.03529084625018819, 0.2079554941904331, 0.025175161958653495, 0.06816469009607515, 0.06596628077561122, 0.0018972666666666666, 0.0018972666666666666, 0.005767547744680851, 0, 0
Batch8_Input32768_Output1, 637.3805587002909, 0.823911775258963, 39.54776521243022, 0.07049615592274291, 0.4158989883808662, 0.050321811724764756, 0.1363011651626957, 0.1319044947487445, 0.003749531914893617, 0.003749531914893617, 0.011490095489361703, 0, 0
Batch16_Input32768_Output1, 637.3805587002909, 1.6475062199159376, 79.080298555965, 0.1409067752678429, 0.8317859767617324, 0.10061511125697946, 0.27257411529593417, 0.26378092269515097, 0.007454063829787234, 0.007454063829787234, 0.022935190978723406, 0, 0
Batch128_Input32768_Output1, 637.3805587002909, 13.177831057868044, 632.535890777666, 1.1266554460992555, 6.654203814093859, 0.8047213047080604, 2.180395417158062, 2.110050913936468, 0.0593188170212766, 0.0593188170212766, 0.18316652782978723, 0, 0
